37666:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37676:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37692:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37701:165,503,508,849,1065,1382,1881,2038,2801,3093,3250,3288,5689,6603,7735,8029,10504,10792,13838,14461
37708:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37731:15461,24530,37923,46309,72869,103884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37735:66881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37753:1984,5610,10798,26383,26915,43501,44065,47159,51330,58696,64349,68936,74036,75056,75517,77451,87075,87215,104661,1677
37767:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37790:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37816:183,1328,1902,2077,2100,3275,3955,4763,5583,8066,8483,9239,10193,11467,12620,13312,14082,15131,15239,15612
37849:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37876:80222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37878:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37910:78374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37911:2404,5464,5469,10310,13822,16100,30698,33542,45211,57777,60057,87035,89204,90445,99612,0,0,0,0,0
37912:64234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37918:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37924:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37934:136,294,394,843,1001,1217,1930,2185,2691,3429,3614,3622,4643,4886,5239,6353,6546,6593,7166,8665
37971:29,269,302,495,749,915,1476,1494,1653,2578,2903,3234,3615,3751,3804,4025,4227,4255,4536,4563
37987:34910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37988:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37989:88486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38028:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38029:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38037:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38057:913,1025,6323,7329,15919,17231,20950,31016,43046,44360,64974,70802,78736,90993,110759,116136,116200,121546,123064,0
38073:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38080:21244,31315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38088:4119,7235,13848,28755,29783,34397,46771,0,0,0,0,0,0,0,0,0,0,0,0,0
38108:1102,1762,2570,5421,8688,10996,14136,14756,18274,19529,20631,21154,26834,27383,38636,40885,41190,42241,43722,47387
38168:7484,9612,45719,47785,81228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38216:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38244:731,25580,63250,104566,35187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38281:2937,3025,3278,5655,6001,6129,6494,6789,7755,7849,9302,12485,12573,12745,16651,16788,17382,21326,24405,26882
38362:5724,14591,17235,26231,33611,46265,49720,51426,56058,59700,60615,63132,63316,63340,66324,66552,68546,68750,75420,76807
38367:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38376:491,646,19235,39641,44474,48401,49243,51043,114615,0,0,0,0,0,0,0,0,0,0,0
38391:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38431:1896,2734,3028,3162,3319,3730,5553,8489,8962,9003,10067,10994,11053,11109,19220,22370,23948,32825,40897,42885
38445:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38451:5443,7931,19319,27880,46332,86559,94260,122473,0,0,0,0,0,0,0,0,0,0,0,0
38466:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38480:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38546:223,2228,2644,5026,5808,8992,11460,15412,18171,21877,26014,65364,85331,91991,95074,102077,116478,0,0,0
38557:25530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38578:215,374,1098,1444,1681,1746,3018,3738,7634,7676,8272,9180,10640,11100,12023,15561,15774,15888,15965,22686
38616:35186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38645:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38648:1625,5232,16710,19940,20938,30412,44598,60328,83264,93322,0,0,0,0,0,0,0,0,0,0
38661:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38679:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38684:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38685:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38686:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38691:41217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38704:5491,23340,27641,32775,46870,49675,56449,80495,86955,115011,0,0,0,0,0,0,0,0,0,0
38715:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38736:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38739:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38766:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38778:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38786:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38813:93551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38868:3,17,239,726,837,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632,13681,14330,14758
38870:86,1515,3017,3163,4497,5514,5925,5929,6096,8291,9996,11406,11437,12408,13136,16006,16210,17211,19664,19711
38878:458,2117,2177,2824,2917,5593,7523,9640,13569,16950,18194,19128,20076,20488,22400,25357,25660,25711,26618,27381
38888:66812,86058,86808,99983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38897:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38945:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38967:7614,9782,19029,20037,22848,29302,43282,44935,54008,65828,76460,94354,97070,110617,117539,0,0,0,0,0
38983:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39003:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39005:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39021:20491,39005,108753,45551,60169,68950,73033,80335,112014,0,0,0,0,0,0,0,0,0,0,0
39043:60566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39049:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39050:17408,19973,103802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39052:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39074:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39083:13909,16448,24857,26038,35542,36556,47088,49203,73981,76581,85338,85540,88332,100310,102240,111037,119372,119481,0,0
39084:2379,5935,13157,13613,15243,16685,18639,20462,20812,28464,32030,41568,42159,55285,59098,68278,77045,104404,106081,9121
39092:20302,43332,103540,27708,57889,66892,122809,0,0,0,0,0,0,0,0,0,0,0,0,0
39105:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39158:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39159:109809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39163:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39188:254,2638,4932,7194,17934,22134,81900,83675,88980,112071,116449,122068,0,0,0,0,0,0,0,0
39232:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39237:3588,35630,37504,39171,40143,51134,107295,58,73,101,289,530,1313,1804,2424,2469,2542,3160,4174,4669
39291:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39295:56465,66613,1164,1377,2008,4727,4880,21696,34500,37192,546,4068,6632,13390,30906,55906,75000,75002,84709,0
39296:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39308:45717,51298,91825,93726,33970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39379:11914,95255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39391:221,5157,15055,15912,19471,20004,23754,28028,29833,31715,31975,32805,35466,38418,41462,49716,51649,56084,58633,59411
39393:114,3884,4288,5303,6729,7231,8678,42803,68573,99305,106593,112476,0,0,0,0,0,0,0,0
39394:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39429:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39430:102208,23218,29690,36853,38199,74353,87411,91157,100079,102463,107707,0,0,0,0,0,0,0,0,0
39432:47267,47452,68426,76957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39458:23933,28926,28953,90231,96720,116336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39469:1986,17727,22680,39196,40848,44383,70085,78389,99793,100540,110530,0,0,0,0,0,0,0,0,0
39515:1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39518:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39528:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39555:371,10370,25702,8705,14538,14581,15199,16203,25902,45681,48084,49925,52717,52863,60802,72080,85167,93995,94711,110673
39556:269,302,495,692,749,915,1476,1494,1653,2578,2903,3234,3615,3751,3804,4025,4227,4255,4536,4563
39567:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39580:75,1488,2196,2648,10777,10820,14767,18439,20010,26466,31582,38257,39843,45839,49491,53562,63726,87037,91329,93832
39592:1122,1406,9157,9448,13878,15074,15937,17953,23206,23398,30223,33683,33720,35693,42628,44653,44916,45162,46716,46742
39594:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39617:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39623:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39652:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39662:50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39693:281,50780,56464,79968,111390,119840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39694:69150,118073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39707:7324,84127,85038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39718:31999,88705,1547,3000,4671,6399,7622,8239,8759,10883,11737,13374,16144,17002,17767,18195,18602,19378,19490,19660
39730:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39731:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39796:65520,90226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39821:42306,76635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39822:614,1983,9795,25280,34960,42305,76884,78186,95690,96503,96727,96911,108300,0,0,0,0,0,0,0
39863:2683,4307,7178,8288,12448,21030,24940,26248,34398,35195,41507,43626,50340,54344,57610,64024,67618,77247,82588,88959
39865:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39876:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39877:15163,16610,20313,22238,61228,111411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39878:3,239,395,726,837,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632,13681,14330,14758
39896:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39903:3,239,395,726,837,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632,13681,14330,14758
39926:6199,20725,33172,35707,38143,66553,67490,71477,73157,85269,89978,98721,101007,102371,118053,0,0,0,0,0
39927:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39932:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39940:44207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39967:4032,5185,6741,19274,19352,19399,23031,31267,32242,32433,32923,33996,36022,40032,42239,67446,103651,115349,116278,11070
39979:342,1425,1756,2531,3409,3742,6594,9453,13227,18819,23124,26659,31833,37387,38991,45036,48646,53232,54671,55192
39983:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40040:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40043:254,2638,4932,7194,17934,22134,81900,83675,88980,112071,116449,122068,0,0,0,0,0,0,0,0
40053:3,17,239,395,726,1567,2361,2868,5025,5312,5584,5889,6284,8074,9480,12482,12632,13681,14330,14758
40055:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40069:63253,72397,118964,120205,70142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40098:254,2638,4932,7194,17934,22134,81900,83675,88980,112071,116449,122068,0,0,0,0,0,0,0,0
40101:2109,9621,34182,117211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40115:67172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40120:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40123:4994,10029,14272,19846,20223,23613,38140,41999,52064,56196,56495,60270,72135,72422,81298,84917,88209,94177,99397,103783
40129:4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40149:93,1726,8995,12223,12268,12464,13739,22695,41761,42721,60448,66799,74861,75617,82677,87161,116714,14173,14199,29734
40158:15884,18878,21853,38931,39819,45364,58207,116643,0,0,0,0,0,0,0,0,0,0,0,0
40163:61592,68489,105244,649,9625,11496,15347,16243,16427,17835,20673,21393,22520,26806,27480,37444,39055,41864,48477,51828
40189:179,553,834,901,1023,1126,1545,2045,2085,2904,3020,3527,3861,4187,4664,5470,6042,6143,6269,6788
40190:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40195:69383,30,386,1362,1581,1886,2398,4311,5984,8183,8445,9088,10869,11039,12071,14922,15195,15252,16092,16490
40196:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40215:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40226:12197,16789,34487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40229:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40234:3445,7908,36433,51284,57005,64401,73902,81495,99808,114629,0,0,0,0,0,0,0,0,0,0
40235:1829,3795,5511,6899,7271,8649,10459,11208,11888,12362,13357,18525,21873,22348,29745,30747,34077,35735,35954,38177
40258:3055,3599,5910,11899,15255,17204,17499,20274,25230,26070,35229,40687,53318,56234,60810,67855,73461,75337,90001,97429
40259:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40262:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40293:9655,4894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40307:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40308:2669,6840,8194,14661,30387,37121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40316:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40347:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40368:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40427:71113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40431:4040,1218,6263,13178,29626,39703,52329,65021,72508,74521,1914,8126,17819,19010,24355,51036,51467,60713,70548,100081
40468:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40472:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40480:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40489:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40493:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40507:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40512:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40538:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40563:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40586:1285,22070,25549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40610:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40638:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40642:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40647:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40659:10145,11343,71795,91453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40682:15717,17643,23636,27112,36665,37475,59441,85537,89701,114403,39735,63232,2412,3882,5776,9878,14078,16305,19138,19558
40688:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40712:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40727:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40750:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40761:1221,1725,4541,20409,21790,34508,35121,40364,50298,52058,60388,60414,84456,97678,104997,112635,10785,13907,38110,63333
40782:1467,6270,65222,65654,108747,510,53322,803,996,5998,9077,11686,13273,17196,19719,21798,27239,30324,32136,33647
40789:2937,3025,3278,5655,6001,6129,6494,6789,7755,7849,9302,12485,12573,12745,16651,16788,17382,21326,24405,26882
40790:12070,12920,17763,30519,33925,40565,53251,59493,66180,68744,71217,79338,90266,120546,121153,7627,9095,14966,35657,37143
40801:29936,38496,75001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40852:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40864:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40905:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40924:3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40926:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40952:57175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40960:5565,68379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41019:4108,33124,48850,56795,68575,75127,87490,98532,111946,114419,0,0,0,0,0,0,0,0,0,0
41025:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41027:23933,28926,28953,90231,96720,116336,709,1631,1890,2019,3326,4045,5172,9434,12522,15887,19046,19402,32480,33825
41055:6695,7426,15100,15565,28400,45574,62566,84089,96400,102594,105316,106817,0,0,0,0,0,0,0,0
41077:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41080:63358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089:1295,15423,750,1329,4615,5634,6078,9391,9679,12563,13876,15015,15227,17127,18784,26372,26595,26804,28343,37735
41119:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41128:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41147:1164,1377,2008,4727,4880,21696,34500,37192,0,0,0,0,0,0,0,0,0,0,0,0
41153:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41159:44,40192,76752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41174:16361,8923,10866,29971,33589,42865,60921,62323,73929,78173,82255,86420,88866,96761,98543,99529,106600,120291,2367,3243
41176:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41181:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41184:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41226:90305,11933,34942,91493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41227:1102,1762,2570,5421,8688,10996,14136,14756,18274,19529,20631,21154,26834,27383,38636,40885,41190,42241,43722,47387
41237:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41253:13342,25003,35632,48211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41261:28129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41286:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41297:16517,32969,69005,71485,109236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41300:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41301:53529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41302:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41310:8194,14661,30387,37121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41337:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41399:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41401:68601,6726,8004,37600,43649,46191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41402:3328,5624,29254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41410:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41424:52,194,204,909,1140,1277,2062,2454,7578,10012,10040,11789,12015,13099,14396,14852,15114,21070,23867,30427
41430:9042,10816,16386,35163,35960,36043,36398,40478,48807,52165,59620,67266,79189,103249,120767,0,0,0,0,0
41462:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41464:20248,21403,21527,25317,28624,30137,30842,33302,36655,50315,56401,60357,64899,72294,78375,96756,100872,104039,0,0
41465:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41483:73,101,289,530,554,1313,1804,2424,2469,2542,3160,4174,4669,6513,7222,7270,10247,10415,11881,12440
41484:16209,16675,23993,53277,63488,87112,113836,121972,0,0,0,0,0,0,0,0,0,0,0,0
41485:2157,3137,6433,10712,14251,36938,40537,95311,97044,0,0,0,0,0,0,0,0,0,0,0
41493:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41508:10137,41526,44891,62594,65867,66693,103277,115891,0,0,0,0,0,0,0,0,0,0,0,0
41509:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41510:31651,344,5356,11067,19735,21376,24917,27783,29079,31789,34866,49044,69164,69491,71432,85150,108190,0,0,0
41575:7491,15720,17191,20405,52749,662,1147,1740,3211,9295,9417,12118,14226,15537,18889,18895,19962,21162,26444,46591
41681:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41683:4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41703:6700,12937,22061,23494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41792:179,553,834,901,1126,1545,2045,2085,2904,3020,3527,3841,3861,4187,4664,5470,6042,6143,6269,6788
41813:57603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41814:4459,10687,24985,38204,43526,69667,81432,3107,0,0,0,0,0,0,0,0,0,0,0,0
41816:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41820:92271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41846:32,96,209,543,1109,3546,3680,4282,5219,5346,5414,5444,5643,6131,7814,8057,10110,10676,11127,22272
41859:17993,28596,34441,42146,60733,96620,116446,116710,13708,19419,26128,48249,51760,59844,73122,103592,109412,0,0,0
41871:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41886:42260,44023,89437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41888:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41901:3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41910:14764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41944:1242,4137,12579,33506,35447,55318,57536,65304,92825,111173,32,96,209,543,855,3546,3680,4282,5219,5346
41947:37812,53976,87099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41975:6774,8351,8727,17980,24899,34290,43472,44637,45638,55425,62132,64505,68142,78422,79619,81477,90523,90738,94069,100828
41979:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42005:64343,56455,81708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42030:11767,29233,45125,54182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42033:9112,9529,55735,79716,106221,113376,118909,1346,1388,2861,3184,5521,6094,7415,7764,15261,34593,81421,106250,56465
42040:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42045:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42086:546,4068,6632,13390,30906,55906,75000,75002,84709,0,0,0,0,0,0,0,0,0,0,0
42105:25805,37510,39323,119451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42157:24599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42174:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42179:398,2447,3180,3634,4126,4941,6098,8209,9322,10342,11132,11641,12841,13388,15395,16155,17198,18220,22703,24211
42184:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42193:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42229:11248,18284,19111,29795,30265,30576,32861,33849,39827,44506,45391,46629,48324,49770,51269,52656,56387,56627,59297,65729
42238:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42270:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42278:32827,54620,70086,74445,94695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42309:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42310:5145,7833,13406,34622,70870,3086,13031,27907,118341,245,3482,4487,4793,5117,22340,22633,24568,26491,27999,29999
